Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:1902237~positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	2	1.9230769230769231	0.05444997941180978	ENSG00000175197, ENSG00000141682	99	11	19308	35.460055096418735	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0019899~enzyme binding	6	5.769230769230769	0.054511330569148815	ENSG00000141582, ENSG00000161011, ENSG00000204388, ENSG00000177606, ENSG00000031698, ENSG00000113013	100	390	18869	2.9029230769230767	0.9999998846404162	0.6756061111499893	0.6661239201163053
GOTERM_MF_DIRECT	GO:0004674~protein serine/threonine kinase activity	6	5.769230769230769	0.055485192503349136	ENSG00000173846, ENSG00000161011, ENSG00000034152, ENSG00000160584, ENSG00000013441, ENSG00000074590	100	392	18869	2.888112244897959	0.9999999139997514	0.6756061111499893	0.6661239201163053
INTERPRO	IPR004038:Ribosomal protein L7Ae/L30e/S12e/Gadd45	2	1.9230769230769231	0.05582560088834299	ENSG00000116717, ENSG00000099860	101	11	19204	34.57065706570657	0.9999999815418416	1.0	1.0
GOTERM_MF_DIRECT	GO:0008083~growth factor activity	4	3.8461538461538463	0.05689314620210436	ENSG00000128564, ENSG00000112715, ENSG00000176697, ENSG00000101384	100	166	18869	4.546746987951807	0.9999999437844087	0.6756061111499893	0.6661239201163053
UP_KW_PTM	KW-0488~Methylation	12	11.538461538461538	0.057559407781113875	ENSG00000060138, ENSG00000162231, ENSG00000181222, ENSG00000204388, ENSG00000112245, ENSG00000160584, ENSG00000159840, ENSG00000011243, ENSG00000101210, ENSG00000099917, ENSG00000130254, ENSG00000113013	89	1038	14106	1.8323049944794438	0.6126855177843586	0.24462748306973398	0.2302376311244555
GOTERM_BP_DIRECT	GO:0001938~positive regulation of endothelial cell proliferation	3	2.8846153846153846	0.058372434305643074	ENSG00000112715, ENSG00000177606, ENSG00000171951	99	77	19308	7.598583234946871	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1990440~positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	2	1.9230769230769231	0.059251964281782143	ENSG00000175197, ENSG00000162772	99	12	19308	32.50505050505051	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:2000772~regulation of cellular senescence	2	1.9230769230769231	0.059251964281782143	ENSG00000074590, ENSG00000133794	99	12	19308	32.50505050505051	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	5	4.807692307692308	0.06048578344487436	ENSG00000128564, ENSG00000128590, ENSG00000090520, ENSG00000171951, ENSG00000149428	100	306	20562	3.3598039215686275	0.9999993363101098	0.599598201105711	0.5864491177481297
INTERPRO	IPR027267:Arfaptin homology (AH) domain/BAR domain	3	2.8846153846153846	0.06246154504806738	ENSG00000132613, ENSG00000107554, ENSG00000175866	101	78	19204	7.313023610053312	0.999999997926911	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:Adaptin_N	2	1.9230769230769231	0.06262958292167162	ENSG00000065000, ENSG00000181789	103	13	20559	30.707991038088124	1.0	1.0	0.9965596330275229
GOTERM_MF_DIRECT	GO:0031267~small GTPase binding	5	4.807692307692308	0.06312710750191455	ENSG00000071553, ENSG00000060138, ENSG00000132613, ENSG00000184575, ENSG00000144674	100	285	18869	3.3103508771929824	0.9999999915083542	0.719649025521826	0.7095486883215196
INTERPRO	IPR012340:Nucleic acid-binding, OB-fold	3	2.8846153846153846	0.06387253079599839	ENSG00000060138, ENSG00000109111, ENSG00000134684	101	79	19204	7.220453690938714	0.9999999987002895	1.0	1.0
GOTERM_CC_DIRECT	GO:0030027~lamellipodium	4	3.8461538461538463	0.0656383379783968	ENSG00000132613, ENSG00000142627, ENSG00000050820, ENSG00000175866	100	192	20562	4.28375	0.9999998105814986	0.6235642107947696	0.6098895570492702
INTERPRO	IPR004826:Basic leucine zipper domain, Maf-type	2	1.9230769230769231	0.06563896185282116	ENSG00000112182, ENSG00000185022	101	13	19204	29.252094440213252	0.999999999276292	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:EGF-like 11; calcium-binding	2	1.9230769230769231	0.06728313021056964	ENSG00000162804, ENSG00000101384	103	14	20559	28.514563106796118	1.0	1.0	0.9965596330275229
UP_SEQ_FEATURE	DOMAIN:EGF-like 14	2	1.9230769230769231	0.06728313021056964	ENSG00000162804, ENSG00000101384	103	14	20559	28.514563106796118	1.0	1.0	0.9965596330275229
BIOCARTA	h_circadianPathway:Circadian Rhythms	2	1.9230769230769231	0.06831863027287083	ENSG00000179094, ENSG00000133794	20	6	1623	27.05	0.9912719635006981	1.0	1.0
GOTERM_BP_DIRECT	GO:0033962~cytoplasmic mRNA processing body assembly	2	1.9230769230769231	0.06878363612982256	ENSG00000197102, ENSG00000151014	99	14	19308	27.861471861471863	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0000785~chromatin	10	9.615384615384617	0.06896232863177096	ENSG00000175197, ENSG00000112182, ENSG00000134107, ENSG00000185022, ENSG00000185122, ENSG00000177606, ENSG00000011243, ENSG00000162772, ENSG00000133794, ENSG00000155090	100	1059	20562	1.941643059490085	0.9999999159507529	0.6254216307036153	0.6117062440653781
KEGG_PATHWAY	hsa05135:Yersinia infection	4	3.8461538461538463	0.07026975629843771	ENSG00000034152, ENSG00000177606, ENSG00000050820, ENSG00000175866	58	137	8164	4.109740750062925	0.9999973033491978	1.0	1.0
INTERPRO	IPR002553:Clathrin/coatomer adaptor, adaptin-like, N-terminal	2	1.9230769230769231	0.0705077078174101	ENSG00000065000, ENSG00000181789	101	14	19204	27.162659123055164	0.9999999998567166	1.0	1.0
GOTERM_CC_DIRECT	GO:0035578~azurophil granule lumen	3	2.8846153846153846	0.07132001051883333	ENSG00000197102, ENSG00000131473, ENSG00000087086	100	91	20562	6.778681318681318	0.9999999528514854	0.6254216307036153	0.6117062440653781
UP_SEQ_FEATURE	DOMAIN:EGF-like 13	2	1.9230769230769231	0.07191380048038072	ENSG00000162804, ENSG00000101384	103	15	20559	26.613592233009705	1.0	1.0	0.9965596330275229
GOTERM_BP_DIRECT	GO:0050930~induction of positive chemotaxis	2	1.9230769230769231	0.07351356271876279	ENSG00000112715, ENSG00000171951	99	15	19308	26.004040404040406	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050684~regulation of mRNA processing	2	1.9230769230769231	0.07351356271876279	ENSG00000109111, ENSG00000130254	99	15	19308	26.004040404040406	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005744~mitochondrial inner membrane presequence translocase complex	2	1.9230769230769231	0.07434122458462375	ENSG00000113013, ENSG00000104980	100	16	20562	25.702499999999997	0.9999999775709763	0.626663712870941	0.6129210875886837
UP_KW_CELLULAR_COMPONENT	KW-0966~Cell projection	11	10.576923076923077	0.07549933846413372	ENSG00000132613, ENSG00000078808, ENSG00000072110, ENSG00000198576, ENSG00000197102, ENSG00000142627, ENSG00000187678, ENSG00000130294, ENSG00000050820, ENSG00000059804, ENSG00000175866	91	1172	17615	1.8167966845441248	0.9188980604835839	0.5068086298880813	0.5068086298880813
GOTERM_MF_DIRECT	GO:0004812~aminoacyl-tRNA ligase activity	2	1.9230769230769231	0.07590191780637649	ENSG00000134684, ENSG00000140105	100	15	18869	25.158666666666665	0.9999999998303126	0.832001791339127	0.820324573215069
UP_KW_BIOLOGICAL_PROCESS	KW-0804~Transcription	21	20.192307692307693	0.07627483937822375	ENSG00000175197, ENSG00000134107, ENSG00000181222, ENSG00000177606, ENSG00000130254, ENSG00000133794, ENSG00000164463, ENSG00000060138, ENSG00000112182, ENSG00000141582, ENSG00000185022, ENSG00000185122, ENSG00000109111, ENSG00000108175, ENSG00000101255, ENSG00000011243, ENSG00000162772, ENSG00000099917, ENSG00000179094, ENSG00000031698, ENSG00000155090	68	2445	11223	1.4175568386863948	0.981070521065086	0.46476558995837985	0.4461749663600446
UP_SEQ_FEATURE	DOMAIN:EGF-like 10	2	1.9230769230769231	0.07652170509252562	ENSG00000162804, ENSG00000101384	103	16	20559	24.9502427184466	1.0	1.0	0.9965596330275229
UP_SEQ_FEATURE	DOMAIN:EGF-like 12; calcium-binding	2	1.9230769230769231	0.07652170509252562	ENSG00000162804, ENSG00000101384	103	16	20559	24.9502427184466	1.0	1.0	0.9965596330275229
UP_KW_CELLULAR_COMPONENT	KW-0206~Cytoskeleton	12	11.538461538461538	0.0791888484200127	ENSG00000106665, ENSG00000173846, ENSG00000072110, ENSG00000204388, ENSG00000198576, ENSG00000185122, ENSG00000197102, ENSG00000112245, ENSG00000130294, ENSG00000159840, ENSG00000107554, ENSG00000175866	91	1340	17615	1.7334754797441365	0.9286394403906139	0.5068086298880813	0.5068086298880813
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	6	5.769230769230769	0.07962299832743087	ENSG00000161011, ENSG00000160584, ENSG00000171951, ENSG00000111252, ENSG00000074590, ENSG00000107554	99	451	19308	2.5946381777867367	1.0	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0444~Lipid biosynthesis	4	3.8461538461538463	0.0810901043158348	ENSG00000169710, ENSG00000099194, ENSG00000172893, ENSG00000131473	68	170	11223	3.8833910034602073	0.9854237294009784	0.46476558995837985	0.4461749663600446
UP_KW_DISEASE	KW-0144~Charcot-Marie-Tooth disease	3	2.8846153846153846	0.08180456548932073	ENSG00000197102, ENSG00000134684, ENSG00000101384	37	59	4447	6.111314704535044	0.8595544550983617	0.554221938100035	0.554221938100035
GOTERM_CC_DIRECT	GO:0016604~nuclear body	5	4.807692307692308	0.08190171569094148	ENSG00000164463, ENSG00000141582, ENSG00000134107, ENSG00000134684, ENSG00000130254	100	340	20562	3.023823529411765	0.9999999965427396	0.626663712870941	0.6129210875886837
GOTERM_CC_DIRECT	GO:0032587~ruffle membrane	3	2.8846153846153846	0.08245575169354488	ENSG00000132613, ENSG00000142627, ENSG00000187678	100	99	20562	6.2309090909090905	0.999999996987272	0.626663712870941	0.6129210875886837
GOTERM_CC_DIRECT	GO:0030141~secretory granule	3	2.8846153846153846	0.08245575169354488	ENSG00000112715, ENSG00000171951, ENSG00000175866	100	99	20562	6.2309090909090905	0.999999996987272	0.626663712870941	0.6129210875886837
KEGG_PATHWAY	hsa05224:Breast cancer	4	3.8461538461538463	0.08287424626091561	ENSG00000116717, ENSG00000099860, ENSG00000177606, ENSG00000101384	58	147	8164	3.830166549378372	0.9999997559468231	1.0	1.0
INTERPRO	IPR008271:Serine/threonine-protein kinase, active site	5	4.807692307692308	0.08308129322259838	ENSG00000173846, ENSG00000034152, ENSG00000160584, ENSG00000013441, ENSG00000074590	101	316	19204	3.0085223712244646	0.9999999999978983	1.0	1.0
UP_KW_MOLECULAR_FUNCTION	KW-0456~Lyase	4	3.8461538461538463	0.0833544976655645	ENSG00000104267, ENSG00000169710, ENSG00000128683, ENSG00000131473	70	174	11693	3.8400656814449916	0.9692350315634733	0.666835981324516	0.666835981324516
GOTERM_CC_DIRECT	GO:0001726~ruffle	3	2.8846153846153846	0.08531873318362523	ENSG00000072110, ENSG00000050820, ENSG00000175866	100	101	20562	6.107524752475247	0.9999999985225565	0.6275055214795662	0.6137444354822074
GOTERM_MF_DIRECT	GO:0015175~neutral amino acid transmembrane transporter activity	2	1.9230769230769231	0.08558134218943482	ENSG00000168003, ENSG00000103257	100	17	18869	22.198823529411765	0.9999999999915599	0.9000159544921728	0.8873841516221073
GOTERM_BP_DIRECT	GO:0006886~intracellular protein transport	5	4.807692307692308	0.08582593188656275	ENSG00000065000, ENSG00000184575, ENSG00000181789, ENSG00000113013, ENSG00000104980	99	328	19308	2.9730229120473024	1.0	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0945~Host-virus interaction	8	7.6923076923076925	0.08723698670593419	ENSG00000162231, ENSG00000181222, ENSG00000204388, ENSG00000185122, ENSG00000142627, ENSG00000109111, ENSG00000159840, ENSG00000011243	68	642	11223	2.056624518966465	0.9895791853621485	0.46476558995837985	0.4461749663600446
GOTERM_BP_DIRECT	GO:0050678~regulation of epithelial cell proliferation	2	1.9230769230769231	0.0875611304880206	ENSG00000130702, ENSG00000101384	99	18	19308	21.67003367003367	1.0	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:PAS 2	2	1.9230769230769231	0.09020993050308823	ENSG00000179094, ENSG00000133794	103	19	20559	21.01073071027082	1.0	1.0	0.9965596330275229
UP_SEQ_FEATURE	DOMAIN:PAS 1	2	1.9230769230769231	0.09020993050308823	ENSG00000179094, ENSG00000133794	103	19	20559	21.01073071027082	1.0	1.0	0.9965596330275229
GOTERM_MF_DIRECT	GO:0001046~core promoter sequence-specific DNA binding	2	1.9230769230769231	0.09038334978189161	ENSG00000181222, ENSG00000155090	100	18	18869	20.965555555555557	0.9999999999981178	0.9000159544921728	0.8873841516221073
KEGG_PATHWAY	hsa04115:p53 signaling pathway	3	2.8846153846153846	0.09193560496954269	ENSG00000141682, ENSG00000116717, ENSG00000099860	58	73	8164	5.784600850259801	0.9999999574861977	1.0	1.0
GOTERM_BP_DIRECT	GO:0007179~transforming growth factor beta receptor signaling pathway	3	2.8846153846153846	0.0932801074618165	ENSG00000177606, ENSG00000108175, ENSG00000159840	99	101	19308	5.792979297929794	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0043565~sequence-specific DNA binding	5	4.807692307692308	0.09411448234020404	ENSG00000185022, ENSG00000196365, ENSG00000185122, ENSG00000130254, ENSG00000133794	100	328	18869	2.8763719512195123	0.9999999999994167	0.9000159544921728	0.8873841516221073
GOTERM_BP_DIRECT	GO:0046718~viral entry into host cell	3	2.8846153846153846	0.09484258939519649	ENSG00000168003, ENSG00000204388, ENSG00000142627	99	102	19308	5.736185383244207	1.0	1.0	1.0
KEGG_PATHWAY	hsa04218:Cellular senescence	4	3.8461538461538463	0.09499516220684548	ENSG00000161011, ENSG00000034152, ENSG00000116717, ENSG00000099860	58	156	8164	3.609195402298851	0.9999999765275438	1.0	1.0
UP_KW_DISEASE	KW-0523~Neurodegeneration	7	6.730769230769231	0.09638642401739737	ENSG00000161011, ENSG00000197102, ENSG00000134684, ENSG00000130294, ENSG00000140105, ENSG00000087086, ENSG00000101384	37	397	4447	2.119204847164545	0.9028141169317692	0.554221938100035	0.554221938100035
GOTERM_MF_DIRECT	GO:0001227~transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	5	4.807692307692308	0.09730916092300042	ENSG00000112182, ENSG00000134107, ENSG00000185122, ENSG00000177606, ENSG00000162772	100	332	18869	2.8417168674698794	0.9999999999997868	0.9000159544921728	0.8873841516221073
KEGG_PATHWAY	hsa05212:Pancreatic cancer	3	2.8846153846153846	0.09841195285710834	ENSG00000112715, ENSG00000116717, ENSG00000099860	58	76	8164	5.556261343012705	0.9999999879376038	1.0	1.0
GOTERM_CC_DIRECT	GO:0005794~Golgi apparatus	10	9.615384615384617	0.09849970267201	ENSG00000128564, ENSG00000169710, ENSG00000078808, ENSG00000196937, ENSG00000065000, ENSG00000087074, ENSG00000144674, ENSG00000181789, ENSG00000107554, ENSG00000175866	100	1141	20562	1.8021034180543383	0.9999999999460217	0.7018103815380712	0.6864198029955697
